StationNum,StationName
1139, '君峰路书院路'
1140, '君峰路少山路'
1141, '君峰路虎山路'
1142, '君峰路金水路'
1143, '听溪园小区'
1144, '吴家村'
1145, '吴淞路陵县路'
1146, '周口路'
1147, '周口路开平路'
1148, '周口路洛阳路'
1149, '周哥庄'
1150, '周哥庄东'
1151, '周哥庄停车场'
1152, '周哥庄南'
1153, '周哥庄社区'
1154, '周哥庄西'
1155, '周家庄'
1156, '周家庄汇海路'
1157, '周家村'
1158, '周家河站'
1159, '周村'
1160, '周村东'
1161, '周村前'
1162, '周村西'
1163, '和兴路'
1164, '和兴路小区'
1165, '和平站'
1166, '和源路丰庆路'
1167, '和源路丰隆路'
1168, '和源路正阳西路'
1169, '和璧花园小区'
1170, '和达·梦想城'
1171, '和达中心城'
1172, '和达和城'
1173, '和达智慧生态城站'
1174, '和达璟城'
1175, '和阳路华城路'
1176, '和阳路江城路'
1177, '和阳路绣城路'
1178, '和阳路黑龙江北路'
1179, '哈尔滨工程大学'
1180, '哈尔滨工程大学东'
1181, '哈尔滨工程大学西'
1182, '哈尔滨路台柳路'
1183, '哈尔滨路台柳路1'
1184, '哈尔滨路台柳路2'
1185, '哈尔滨路清江路'
1186, '哈尔滨路鞍山路'
1187, '响水沟'
1188, '唐家庄'
1189, '唐家庄站'
1190, '唐山路兴国二路'
1191, '唐山路永平路'
1192, '唐山路社区'
1193, '唐山路重庆中路'
1194, '唐岛海岸'
1195, '唐岛湾国家湿地公园观景亭'
1196, '唐岛湾小区'
1197, '唐岛湾小区(唐岛湾A小区)'
1198, '唐岛湾路'
1199, '唐岛湾路东'
1200, '唐岛湾路东站'
1201, '唐岛湾路幼儿园'
1202, '唐岛湾路站'
1203, '唐河路镇平路'
1204, '商丘路开平路站'
1205, '商丘路洛阳路站'
1206, '商城'
1207, '商城站'
1208, '善家屯'
1209, '喜鹊山路'
1210, '喜鹊山路北'
1211, '喜鹊山路北站'
1212, '喜鹊山路南站'
1213, '喜鹊山路站'
1214, '嘉兴路'
1215, '嘉善路鞍山一路'
1216, '嘉宁路'
1217, '嘉宁路南'
1218, '嘉宁路站'
1219, '嘉定山'
1220, '嘉定路'
1221, '嘉定路东站'
1222, '嘉富路南'
1223, '嘉富路南站'
1224, '嘉富路灵山湾路'
1225, '嘉峪关路'
1226, '嘉祥路磁山路'
1227, '嘉里粮油公司'
1228, '嘉陵江东路东江路'
1229, '嘉陵江东路长江东路'
1230, '嘉陵江路小学'
1231, '四中队'
1232, '四季景园'
1233, '四季景园东'
1234, '四季景园东1'
1235, '四季景园东2'
1236, '四季花城'
1237, '四川路停车场'
1238, '四川路巨野路站'
1239, '四川路滋阳路'
1240, '四川路滋阳路2站'
1241, '四方'
1242, '四方2'
1243, '四方2站'
1244, '四方大酒店'
1245, '四方宣化路'
1246, '四方小学'
1247, '四方杭州路'
1248, '四方车辆研究所'
1249, '四水'
1250, '四流中支路'
1251, '四流中支路太原路'
1252, '四流中路兴华路'
1253, '四流中路兴华路站'
1254, '四流北路楼山路2站'
1255, '四流北路楼山路站'
1256, '四流北路永平路'
1257, '四流南路南丰路'
1258, '四流南路开封路'
1259, '四流南路开平路'
1260, '四舍'
1261, '团岛'
1262, '团岛台西一路'
1263, '团岛四川路'
1264, '团岛四川路2'
1265, '团岛站'
1266, '团岛贵州路'
1267, '团结站'
1268, '囤山'
1269, '囤山西'
1270, '国信体育馆'
1271, '国信体育馆南门'
1272, '国壮农贸市场'
1273, '国学公园'
1274, '国家海洋实验室南门'
1275, '国家海洋科研中心'
1276, '国家质检中心基地'
1277, '国家质检装备产业园'
1278, '国开双语学校'
1279, '国彩印刷站'
1280, '国旅大酒店'
1281, '国旅大酒店站'
1282, '国科大海洋学院'
1283, '国科大海洋学院东'
1284, '国科大海洋学院西'
1285, '国际工艺品城'
1286, '国际海岸'
1287, '图书馆'
1288, '圆中方大酒店'
1289, '圈子'
1290, '圈里'
1291, '土山屯南站'
1292, '土山屯站'
1293, '圣元'
1294, '圣元站'
1295, '圣元路'
1296, '圣大针织'
1297, '圣大针织站'
1298, '圣富花苑'
1299, '圣瓦伦丁庄园'
1300, '地恒春天'
1301, '地铁西海岸综合楼'
1302, '场元村'
1303, '坊上'
1304, '坊子街'
1305, '坡前沟'
1306, '坡前沟西'
1307, '坡前沟西站'
1308, '城关医院'
1309, '城发大厦'
1310, '城发大厦站'
1311, '城子埠'
1312, '城子社区'
1313, '城市传媒广场'
1314, '城市桂冠'
1315, '城市桂冠站'
1316, '城市花园'
1317, '城市阳台'
1318, '城管局'
1319, '城阳一中'
1320, '城阳三中'
1321, '城阳九中'
1322, '城阳二医'
1323, '城阳五中'
1324, '城阳人民医院'
1325, '城阳人民广场'
1326, '城阳六中'
1327, '城阳兰家庄'
1328, '城阳区政府'
1329, '城阳十三中'
1330, '城阳十中'
1331, '城阳十五中'
1332, '城阳四中'
1333, '城阳实验中学'
1334, '城阳实验二小'
1335, '城阳市民中心'
1336, '城阳广电中心'
1337, '城阳建材批发市场'
1338, '城阳张家庄'
1339, '城阳村'
1340, '城阳汽车站'
1341, '城阳王家村'
1342, '城阳王家村北'
1343, '城阳王家村萃园路'
1344, '城阳看守所'
1345, '城阳职专'
1346, '城阳装饰城'
1347, '城阳西'
1348, '埠上兰'
1349, '埠东佳苑'
1350, '埠岭头'
1351, '埠石村'
1352, '塔丁路'
1353, '塔山坡'
1354, '塔山坡站'
1355, '塔桥'
1356, '墨城路南枢纽站'
1357, '墨得水'
1358, '墨得水一村'
1359, '墨得水三村北'
1360, '墨水河桥'
1361, '墨香路'
1362, '墨香路临港路'
1363, '墨香路站'
1364, '墩上'
1365, '墩上站'
1366, '复旦大学青岛研究院'
1367, '复星物流'
1368, '夏塔路南流路'
1369, '夏家屯公寓'
1370, '夏家庄'
1371, '夏屯公寓'
1372, '夏庄'
1373, '夏庄东方城停车场'
1374, '夏庄北'
1375, '夏庄夏塔路站'
1376, '夏庄街道'
1377, '夏庄路中崂路'
1378, '夏庄路中崂路站'
1379, '夏庄路向阳路'
1380, '夏庄路虎山路'
1381, '夏庄路金水路'
1382, '夏河城'
1383, '夏河城站'
1384, '外贸学院北校'
1385, '大下庄'
1386, '大下庄站'
1387, '大于家东'
1388, '大于家东站'
1389, '大于家北'
1390, '大于家站'
1391, '大公岛路站'
1392, '大公海岸'
1393, '大北曲'
1394, '大北曲东'
1395, '大北曲前社区'
1396, '大北曲北'
1397, '大北曲靖城路'
1398, '大南庄'
1399, '大南庄站'
1400, '大南庄西'
1401, '大卢家滩'
1402, '大卢家滩站'
1403, '大台'
1404, '大台站'
1405, '大名路小学'
1406, '大周村东'
1407, '大周村西'
1408, '大哨头'
1409, '大哨头南站'
1410, '大哨头站'
1411, '大唐风电'
1412, '大场'
1413, '大场南'
1414, '大场同三站'
1415, '大场换乘站'
1416, '大场站'
1417, '大场西'
1418, '大场西站'
1419, '大埠东小区'
1420, '大埠头'
1421, '大埠洼'
1422, '大埠阴'
1423, '大夼'
1424, '大学路'
1425, '大官庄'
1426, '大小埠头'
1427, '大小金家'
1428, '大尚庄站'
1429, '大尧站'
1430, '大山'
1431, '大山张站'
1432, '大山社区'
1433, '大山萍乡路'
1434, '大岔口'
1435, '大岚站'
1436, '大岭'
1437, '大崂'
1438, '大崂社区'
1439, '大崂路夏庄路'
1440, '大崂路巨峰路'
1441, '大崔家庄'
1442, '大崔家庄站'
1443, '大崮南'
1444, '大庄'
1445, '大庄东站'
1446, '大庄北站'
1447, '大庄站'
1448, '大庄西站'
1449, '大店东'
1450, '大庙口'
1451, '大张八'
1452, '大张八小学'
1453, '大张八站'
1454, '大报屋'
1455, '大新庄'
1456, '大新庄站'
1457, '大朱阳'
1458, '大朱阳西'
1459, '大村交管所'
1460, '大村交管所站'
1461, '大村庄'
1462, '大村换乘站'
1463, '大枣园'
1464, '大枣园路雨湖路'
1465, '大柳家庄'
1466, '大桥'
1467, '大桥村'
1468, '大桥站'
1469, '大森格庄'
1470, '大楼'
1471, '大楼子'
1472, '大楼站'
1473, '大殷社区'
1474, '大沙支路'
1475, '大沙路'
1476, '大沙路停车场'
1477, '大沙路大沙支路'
1478, '大沙路大沙支路站'
1479, '大沟站'
1480, '大河东'
1481, '大河东西站'
1482, '大河西'
1483, '大河西站'
1484, '大泊子社区'
1485, '大泥沟头站'
1486, '大泮'
1487, '大泮社区'
1488, '大洋地铁站'
1489, '大洼'
1490, '大涝沟站'
1491, '大涧'
1492, '大淳于路口'
1493, '大港'
1494, '大湾居委会站'
1495, '大湾港路'
1496, '大湾港路站'
1497, '大湾社区站'
1498, '大溜'
1499, '大王家庄'
1500, '大珠山中路'
1501, '大珠山中路站'
1502, '大珠山中路隐珠山路'
1503, '大珠山中路隐珠山路站'
1504, '大珠山北路'
1505, '大珠山地铁站'
1506, '大珠山收费站'
1507, '大疃'
1508, '大相家'
1509, '大石头'
1510, '大石头村'
1511, '大石岭站'
1512, '大石庙'
1513, '大石村站'
1514, '大石村西'
1515, '大石河口'
1516, '大石社区'
1517, '大窑西'
1518, '大窝洛'
1519, '大胡埠'
1520, '大芦疃'
1521, '大花口站'
1522, '大荒'
1523, '大荒站'
1524, '大荣华站'
1525, '大营'
1526, '大袁家沟'
1527, '大观园'
1528, '大连路无棣路'
1529, '大连路无棣路站'
1530, '大郐家沟'
1531, '大陈村'
1532, '大陡崖'
1533, '大马家疃站'
1534, '大龙嘴'
1535, '大龙嘴东'
1536, '天一卢河水岸'
1537, '天一畔城东站'
1538, '天井山'
1539, '天井山一路'
1540, '天井山十字路口'
1541, '天和'
1542, '天和医院'
1543, '天和医院站'
1544, '天和站'
1545, '天宇花园'
1546, '天宇花园站'
1547, '天安数码城'
1548, '天山一路枢纽站'
1549, '天山小区安庆路'
1550, '天山路'
1551, '天康路'
1552, '天水路松岭路'
1553, '天水路汉川路'
1554, '天水路清溪路'
1555, '天河路停车场'
1556, '天河路新郑路'
1557, '天泰体育场'
1558, '天泰体育场3'
1559, '天泰体育场站'
1560, '天泰城'
1561, '天泰城停车场'
1562, '天泰奥园'
1563, '天津路河北路'
1564, '天熙养生城'
1565, '天目山路'
1566, '天目山路农贸市场'
1567, '天目山路地铁站'
1568, '天目山路地铁站西'
1569, '天福苑小区'
1570, '天竺嘉园站'
1571, '天风北路正阳东路'
1572, '天风南路'
1573, '天风南路王沙路站'
1574, '太原路东站'
1575, '太原路四流中支路'
1576, '太原路四流中支路站'
1577, '太和社区'
1578, '太平山'
1579, '太平庄'
1580, '太平庄站'
1581, '太平角公园'
1582, '太平角公园南'
1583, '太平角六路莲岛路'
1584, '太清路龙潭路站'
1585, '太湖路洪泽湖路站'
1586, '太行山路'
1587, '太行山路北江路'
1588, '太行山路富春江路'
1589, '太行山路沅江路'
1590, '太行山路象湾路'
1591, '太行山路香江路'
1592, '太行山路鹏湾路'
1593, '太行山路黄浦江路'
1594, '夹岭沟'
1595, '奋进路松花江路'
1596, '奋进路淮河西路'
1597, '奥体中心·灵山湾壹号'
1598, '奥体中心北'
1599, '奥威机械站'
1600, '奥斯顿新材料'
1601, '奥林匹克雕塑文化园'
1602, '妇儿活动中心'
1603, '妇儿活动中心站'
1604, '妇女儿童医院城阳院区'
1605, '妇幼计生二中心'
1606, '姜哥庄'
1607, '姜哥庄路南站'
1608, '姜家'
1609, '姜家屯'
1610, '姜家泊'
1611, '姜家洼子'
1612, '姜家社区'
1613, '姜格庄'
1614, '姜石'
1615, '威宝路'
1616, '威海路'
1617, '威海路北站'
1618, '威海路台东六路'
1619, '威海路洮南路'
1620, '威海路洮南路站'
1621, '威高中心'
1622, '娄山后'
1623, '娄山翠湖小区'
1624, '子良山公寓'
1625, '子良山后社区站'
1626, '子良山后站'
1627, '孔家庄站'
1628, '孔家庄西'
1629, '孙受'
1630, '孙受加油站'
1631, '孙家屯站'
1632, '孙家庄'
1633, '孙家沟'
1634, '孙家沟站'
1635, '孙家洼'
1636, '孙家白庙'
1637, '孙家社区'
1638, '孙家社区西'
1639, '孙家艾泊'
1640, '孙西'
1641, '孝源店子'
1642, '孟家下夼'
1643, '孟家北'
1644, '孟家庄'
1645, '孟家庄南'
1646, '孟家庄站'
1647, '孟家村'
1648, '孟家汇海路站'
1649, '孟家滩'
1650, '孟家滩东'
1651, '孟庄路北站'
1652, '孟庄路埕口路'
1653, '季家岭'
1654, '学院路东岳东路'
1655, '学院路地铁站'
1656, '宁乡支路台柳路'
1657, '宁乡路常宁路'
1658, '宁乡路德兴路'
1659, '宁乡路怀远路'
1660, '宁乡路新宁路'
1661, '宁化路'
1662, '宁化路平安路'
1663, '宁化路温州路'
1664, '宁城路明阳路'
1665, '宁夏路南京路站'
1666, '宁夏路古田路'
1667, '宁夏路永嘉路'
1668, '宁夏路永嘉路站'
1669, '宁夏路镇江路'
1670, '宁夏路镇江路站'
1671, '宁夏路隆德路'
1672, '宁家'
1673, '宁德路燕儿岛路'
1674, '宁德路燕儿岛路1站'
1675, '宁德路燕儿岛路2'
1676, '宁德路银川西路'
1677, '宁德路青大一路'
1678, '宁德路青大一路站'
1679, '宁武关路'
1680, '宁江二路清凉山三路'
1681, '宁真小学'
1682, '宅科站'
1683, '宇海集团站'
1684, '安乐社区站'
1685, '安亭路'
1686, '安亭路西站'
1687, '安口站'
1688, '安子'
1689, '安子沟站'
1690, '安子站'
1691, '安庆路宁国三路'
1692, '安徽路'
1693, '安泰居'
1694, '安远路'
1695, '安远路站'
1696, '安门庄站'
1697, '安阳路'
1698, '安顺北路兴阳路'
1699, '安顺北路宝陆莱路'
1700, '安顺路'
1701, '安顺路晋中路'
1702, '安顺路沧安路'
1703, '宋家'
1704, '宋家岭'
1705, '宋家庄'
1706, '宋家店子'
1707, '宋家店子站'
1708, '宋家村'
1709, '宋家村站'
1710, '宋家柳沟'
1711, '宋家茔'
1712, '宏通路锦宏东路站'
1713, '官厅园'
1714, '官厅市场'
1715, '官家茔'
1716, '官家茔站'
1717, '官道'
1718, '宜川路'
1719, '宜川路合水路'
1720, '宜川路唐山路'
1721, '宜川路涟水路'
1722, '宜川路金水路'
1723, '宜昌美景'
1724, '宜昌路兴德路'
1725, '宜昌路兴隆路'
1726, '宜阳路长沙路'
1727, '宜阳路长沙路站'
1728, '宝安路长城南路'
1729, '宝山'
1730, '宝山换乘站'
1731, '宝山政府'
1732, '宝山政府站'
1733, '宝山站'
1734, '宝山镇政府'
1735, '宝泉庄'
1736, '宝源路丰沛路'
1737, '宝源路泰祥路'
1738, '宝源路泰鸿路'
1739, '宝龙国际社区'
1740, '宝龙城市广场'
1741, '宝龙广场'
1742, '实华公司'
1743, '实验中学北'
1744, '实验中学北站'
1745, '实验二小'
1746, '实验二小北站'
1747, '实验二小站'
1748, '实验小学'
1749, '实验幼儿园'
1750, '实验高级中学'
1751, '客隆站'
1752, '宫家'
1753, '宫家庄'
1754, '家佳源'
1755, '家佳源站'
1756, '家家悦'
1757, '家家悦站'
1758, '宾川路金水路'
1759, '宾川路金水路南站'
1760, '宿流东'
1761, '宿流北'
1762, '寄马沟'
1763, '富园'
1764, '富园站'
1765, '富居园'
1766, '富春江路太行山路1'
1767, '富春江路太行山路2'
1768, '富源公馆西小区'
1769, '富裕路五指峰路'
1770, '富裕路巨峰路'
1771, '富麟国际'
1772, '寨子山路'
1773, '寨子山路站'
1774, '寨里路'
1775, '寺前村'
1776, '寺前村南站'
1777, '寺后'
1778, '寿光路小学'
1779, '寿光路辽宁路'
1780, '封家官庄'
1781, '封家小庄'
1782, '封家泊'
1783, '将军台社区'
1784, '将军台社区站'
1785, '将军花园'
1786, '小于家站'
1787, '小于庄'
1788, '小井站'
1789, '小井西站'
1790, '小兰东东站'
1791, '小兰东站'
1792, '小兰东西站'
1793, '小北曲'
1794, '小北曲社区'
1795, '小北曲西'
1796, '小北沟'
1797, '小台南'
1798, '小台后'
1799, '小台后站'
1800, '小台站'
1801, '小哨头北'
1802, '小哨头北站'
1803, '小哨头南'
1804, '小哨头南站'
1805, '小哨头站'
1806, '小城之春'
1807, '小埠东'
1808, '小埠头'
1809, '小埠洼'
1810, '小夼'
1811, '小寨子'
1812, '小寨子中城路'
1813, '小寨子中城路站'
1814, '小尧站'
1815, '小屯'
1816, '小崔家庄'
1817, '小崔家庄站'
1818, '小崮南'
1819, '小庄'
1820, '小庄北'
1821, '小店东'
1822, '小庙口'
1823, '小张八站'
1824, '小把刀'
1825, '小朱家洼'
1826, '小朱阳'
1827, '小村庄'
1828, '小村庄1'
1829, '小村庄2'
1830, '小村庄西'
1831, '小杨家'
1832, '小殷家前'
1833, '小殷家西'
1834, '小水小学'
1835, '小水清沟'
1836, '小沟'
1837, '小河东'
1838, '小河东站'
1839, '小河西'
1840, '小河西站'
1841, '小泊'
1842, '小泊站'
1843, '小涧东'
1844, '小涧西'
1845, '小淳于'
1846, '小港'
1847, '小港一路'
1848, '小港一路冠县路'
1849, '小港二路邱县路'
1850, '小港莘县路站'
1851, '小溜东'
1852, '小溧水站'
1853, '小滩站'
1854, '小王家'
1855, '小王家庄'
1856, '小白马河站'
1857, '小石岭'
1858, '小石岭站'
1859, '小石河口'
1860, '小胡埠'
1861, '小芦疃'
1862, '小营'
1863, '小行村'
1864, '小行村(临时站)'
1865, '小袁家沟'
1866, '小西湖1'
1867, '小西湖1站'
1868, '小西湖2'
1869, '小西湖2站'
1870, '小辛庄站'
1871, '小邓陶'
1872, '小邓陶新村'
1873, '小陈庄'
1874, '小陈村'
1875, '小马家疃站'
1876, '小黄山'
1877, '少山路'
1878, '少年宫'
1879, '尖顶'
1880, '尚东区'
1881, '尚家庄'
1882, '尚家沟'
1883, '尚庄'
1884, '尚庄站'
1885, '尹家圈'
1886, '尹家大庄'
1887, '尹家村北'
1888, '展家'
1889, '屯地'
1890, '屯里集'
1891, '山东大学公交换乘站'
1892, '山东大学站'
1893, '山东头'
1894, '山东头站'
1895, '山东头路苗岭支路'
1896, '山东村'
1897, '山东科技大学'
1898, '山东科技大学北'
1899, '山东路南宁路'
1900, '山东路宁夏路'
1901, '山东路江西路'
1902, '山东路鞍山路'
1903, '山东路鞍山路1'
1904, '山东路鞍山路2'
1905, '山东路鞍山路站'
1906, '山兴·汇龙城'
1907, '山兴·汇龙城站'
1908, '山兴·观海华庭'
1909, '山兴·观海华庭站'
1910, '山兴集团'
1911, '山后站'
1912, '山周'
1913, '山周新村'
1914, '山周新村站'
1915, '山周站'
1916, '山大三路'
1917, '山大乐水居北区'
1918, '山大乐水居南区'
1919, '山大生活区'
1920, '山子西'
1921, '山子西东'
1922, '山家前站'
1923, '山柴'
1924, '山樊家站'
1925, '山水嘉园'
1926, '山水新城'
1927, '山水新城北'
1928, '山水新城西'
1929, '山河城'
1930, '山海和圣园'
1931, '山海景园小区'
1932, '山海湾西门'
1933, '山王'
1934, '山王河路牧马山路'
1935, '山王站'
1936, '山王西'
1937, '山色峪'
1938, '山色峪停车场'
1939, '山角东'
1940, '山角社区'
1941, '山赵'
1942, '山赵西'
1943, '山里'
1944, '山里地铁站'
1945, '山陈'
1946, '岔河站'
1947, '岗河头'
1948, '岙东中路正阳西路站'
1949, '岙东中路汇海路'
1950, '岙东北路春阳路'
1951, '岙东路华强路'
1952, '岙东路广博路'
1953, '岙东路新业路'
1954, '岙东路新业路站'
1955, '岙东路新悦路'
1956, '岙东路新韵路'
1957, '岙东路火炬路'
1958, '岚上村'
1959, '岚子'
1960, '岚桑'
1961, '岭前头站'
1962, '岭前马家庄站'
1963, '岭南头站'
1964, '岭南庄'
1965, '岭西'
1966, '岭西头'
1967, '岳家'
1968, '岳阳路'
1969, '岳阳路东海一路'
1970, '峄山站'
1971, '峄山路站'
1972, '峡口庙'
1973, '峡沟'
1974, '峡沟站'
1975, '峨眉山路钱塘江路'
1976, '峪夼东'
1977, '峪夼村小区'
1978, '峪夼社区'
1979, '峪夼西'
1980, '峰山西社区'
1981, '峰山路'
1982, '崂山(大河东)游客服务中心站'
1983, '崂山三中'
1984, '崂山书院'
1985, '崂山五中'
1986, '崂山党校'
1987, '崂山六中'
1988, '崂山六中西站'
1989, '崂山区政府'
1990, '崂山区行政服务大厅'
1991, '崂山十一中'
1992, '崂山文化中心'
1993, '崂山河东社区'
1994, '崂山港东'
1995, '崂山路九水东路站'
1996, '崇文路'
1997, '崇明岛路小学'
1998, '崇明岛路邮电支局'
1999, '崇阳路'
2000, '崔家屯'
2001, '崔家屯村委'
2002, '崔家庄站'
2003, '崔家沟'
2004, '崔家滩'
2005, '崔家滩东站'
2006, '崔家滩站'
2007, '崔戈庄'
2008, '崔戈庄东'
2009, '崔戈庄东站'
2010, '崔格庄'
2011, '崖下'
2012, '崖下站'
2013, '崖头'
2014, '嶺海中路凤岭一路'
2015, '嶺海西路凤岭一路'
2016, '嶺海西路凤岭二路'
2017, '左岸风度'
2018, '左岸风度北'
2019, '左批嘴'
2020, '巧克力公寓'
2021, '巨峰路九水东路'
2022, '巨峰路富蕴路'
2023, '巨峰路金水路'
2024, '市东渠'
2025, '市东渠北'
2026, '市北区医院'
2027, '市北区政府'
2028, '市北医院'
2029, '市南医院'
2030, '市场三路'
2031, '市委党校'
2032, '市政公司'
2033, '市政公司站'
2034, '市政府'
2035, '市政府1'
2036, '市政府2'
2037, '市政府南通路'
2038, '市政府山东路'
2039, '市政府山东路2'
2040, '市民健身中心站'
2041, '市民广场'
2042, '市民文化中心'
2043, '市民文化中心站'
2044, '市民服务中心'
2045, '市民服务中心北'
2046, '市民服务中心北站'
2047, '市民服务中心站'
2048, '市民服务中心西'
2049, '市立医院'
2050, '市立医院站'
2051, '市美小学'
2052, '市美站'
2053, '市美西'
2054, '市美西站'
2055, '帅美站'
2056, '常宁路台柳路'
2057, '常宁路宁乡路'
2058, '常家北'
2059, '常家庄'
2060, '常家社区'
2061, '常川路广水路'
2062, '常河店北'
2063, '常河店站'
2064, '平山路南'
2065, '平阳路站'
2066, '幸福村站'
2067, '幸福食品厂'
2068, '广东路'
2069, '广丰支路'
2070, '广博路兰园路'
2071, '广博路华中路'
2072, '广博路和融路'
2073, '广博路岙东路'
2074, '广博路梅园路'
2075, '广博路汇智桥路'
2076, '广博路秀园路'
2077, '广博路竹园路'
2078, '广厦花园'
2079, '广告产业园'
2080, '广城站'
2081, '广州路云南路站'
2082, '广昌路'
2083, '广昌路瑞昌路'
2084, '广水路合川路'
2085, '广水路宾川路'
2086, '广水路汉川路'
2087, '广水路达川路'
2088, '广水路金川路'
2089, '广水路铜川路'
2090, '广水路黑龙江中路'
2091, '广电大厦'
2092, '广电局'
2093, '广电局站'
2094, '广电局西'
2095, '广电局西站'
2096, '广盛路松园路'
2097, '广裕路'
2098, '广西路浙江路'
2099, '广饶路'
2100, '庄子'
2101, '庄家疃'
2102, '庄家疃东站'
2103, '庄家疃西'
2104, '庐山路漓江西路'
2105, '库山沟站'
2106, '店埠农商行'
2107, '店埠医院'
2108, '店埠小学'
2109, '店子'
2110, '店子站'
2111, '庙后北'
2112, '庙头'
2113, '庙头社区'
2114, '庙王家'
2115, '庙石'
2116, '庙石社区'
2117, '庞大佳苑'
2118, '度假区管委'
2119, '度假区管委站'
2120, '康大山语海'
2121, '康大海港苑'
2122, '康大海港苑站'
2123, '康大站'
2124, '康大食品'
2125, '康大食品站'
2126, '康宁路'
2127, '康普顿石油'
2128, '廒上'
2129, '延吉路东站'
2130, '延吉路吴兴路'
2131, '延吉路吴兴路站'
2132, '延吉路延安三路'
2133, '延吉路福州北路'
2134, '延吉路绍兴路站'
2135, '延吉路镇江路'
2136, '延安一路延安路'
2137, '延安三路南九水路'
2138, '延安三路台东六路'
2139, '延安三路芝泉路'
2140, '延安三路芝泉路站'
2141, '延安二路'
2142, '延安二路白云路'
2143, '延安路尖山路站'
2144, '延安路广饶路'
2145, '延安路广饶路站'
2146, '延安路延安一路'
2147, '延安路延安一路1站'
2148, '延安路延安一路2'
2149, '延安路延安二路站'
2150, '延川路大崂路'
2151, '延川路徐水路'
2152, '建元检测'
2153, '建设银行'
2154, '建达路元盛路'
2155, '建邦听海西区'
2156, '开元城'
2157, '开元盛景'
2158, '开发区四中'
2159, '开发区热电厂'
2160, '开封路'
2161, '开封路停车场站'
2162, '开封路四流南路站'
2163, '开山口站'
2164, '开平路九江路'
2165, '开平路周口路'
2166, '开平路安阳路站'
2167, '开平路高阳路'
2168, '开平路高阳路站'
2169, '开平路鲁阳路站'
2170, '开放路太平洋路'
2171, '开放路成业路'
2172, '开泰锦城'
2173, '弗莱社区东门'
2174, '弘元基'
2175, '弘德学校站'
2176, '弘阳家居'
2177, '弘阳家居1'
2178, '弘阳家居站'
2179, '张仓站'
2180, '张家大庄'
2181, '张家寨'
2182, '张家屯站'
2183, '张家庄'
2184, '张家庄南'
2185, '张家楼'
2186, '张家楼地铁站'
2187, '张家楼换乘站'
